Route,Stop Sequence,Stop Name,Stop Name Short,Latitude,Longitude
1,1,백석농공단지, 백석농공,36.82571406,127.109668
1,2,화성조명, 화성조명,36.82895536,127.1072966
1,3,한들문화센터입구, 한들센터,36.8307417,127.1064441
1,4,STS,S   T   S,36.83101965,127.1091264
1,5,제네시스, 제네시스 ,36.83104252,127.1124419
1,6,브라운스톤아파트,브라운스톤,36.83003128,127.1142824
1,7,벽산블루밍아파트,벽산블루밍,36.82471461,127.1123474
1,8,종합운동장,종합운동장,36.8204819,127.1110299
1,9,천안시청시의회,시청시의회,36.81592336,127.1126769
1,10,천안시청, 천안시청 ,36.81607966,127.1145045
1,11,백석호반1차아파트,백석호반 A,36.81835357,127.1189338
1,12,백석호반2차아파트,백석호반 A,36.81925199,127.1199854
1,13,백석초등학교, 백석초교 ,36.82076373,127.1207639
1,14,백석종합상가, 종합상가 ,36.82225226,127.1249236
1,15,백석현대아파트,백석현대 A,36.82240578,127.1257107
1,16,백석사거리,백석사거리,36.81895517,127.1322416
1,17,가구웨딩특화거리, 가구거리,36.81848565,127.1396809
1,18,우방아이유셀아파트,아이유셀,36.818555,127.150392
1,19,종합터미널,종합터미널,36.8187797,127.155972
1,20,신부경남아파트,신부경남 A,36.81552076,127.1581206
1,21,천안중학교,천안중학교,36.81130964,127.1582674
1,22,교보생명, 교보생명,36.80798399,127.1584761
1,23,교보사거리,교보사거리,36.80552772,127.1586705
1,24,원성극동아파트,원성극동 A,36.80285964,127.1589074
1,25,천안여중입구,천안여중앞,36.80049222,127.1590016
1,26,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
1,27,남부오거리,남부오거리,36.7985139,127.1516921
1,28,일봉초등학교, 일봉초교,36.79878796,127.1399841
1,29,다가동신성아파트,다가신성 A,36.79883462,127.1362324
1,30,충무병원, 충무병원,36.7982696,127.1324991
1,31,쌍용동 이마트,이마트쌍용,36.79631584,127.1287697
1,32,이화여성병원, 이화병원,36.79425133,127.1261474
1,33,쌍용역예일병원계룡아파트,쌍  용  역,36.79307799,127.1224607
1,34,쌍용고입구,쌍용고입구,36.79054961,127.1167541
1,35,월봉대우아파트,월봉대우 A,36.79516463,127.1147507
1,36,월봉벽산아파트,월봉벽산 A,36.79859296,127.1151341
1,37,불당 한성아파트,불당한성 A,36.80177419,127.114517
1,38,월봉고등학교, 월봉고교 ,36.80215674,127.1093388
1,39,갤러리아백화점, 갤러리아 ,36.80146069,127.1045475
1,40,불당시티프라디움3차,프라디움,36.7971352,127.100265
1,41,아산패션1광장,패션 1광장,36.79635,127.10214
1,42,충남북부상공회의소,상공회의소,36.79809,127.10926
1,43,천안교육지원청,천안교육청,36.8004692,127.1115156
1,44,불당한성아파트,불당한성A,36.80281799,127.1124357
1,45,불당동행정복지센터,불당동,36.8050216,127.113191
1,46,불당동일하이빌,불당동일 A,36.80799925,127.1140372
1,47,천안시청 서북구보건소, 천안시청,36.81392798,127.1158357
1,48,천안시청, 천안시청 ,36.81625965,127.1145991
1,1,천안시청,천안시청,36.81601921,127.1148099
1,2,천안시청 서북구보건소, 천안시청,36.81408213,127.115595
1,3,불당동일하이빌,불당동일 A,36.80778699,127.1137493
1,4,불당대동다숲,대동다숲 A,36.80505757,127.1129314
1,5,불당한성아파트,불당한성A,36.80304803,127.1122592
1,6,천안교육지원청,천안교육청,36.80054965,127.1111791
1,7,충남북부상공회의소,상공회의소,36.7978613,127.1086324
1,8,패션1광장,패션 1광장,36.79659,127.10219
1,9,펜타포트, 펜타포트 ,36.79744461,127.1008124
1,10,서당골,서  당  골,36.80050133,127.1006674
1,11,갤러리아백화점, 갤러리아 ,36.80115796,127.1042941
1,12,불당동문화카페거리, 카페거리,36.80163461,127.1067391
1,13,월봉중학교,월봉중학교,36.80183965,127.1110957
1,14,한화꿈에그린아파트,꿈에그린A,36.80162298,127.1137791
1,15,쌍용도서관,쌍용도서관,36.80043899,127.1151394
1,16,월봉벽산아파트,월봉벽산 A,36.79817587,127.1148467
1,17,월봉5차현대아파트,월봉현대 A,36.79577635,127.1146363
1,18,쌍용고입구,쌍용고입구,36.79023545,127.1169972
1,19,삼일원앙아파트,삼일원앙 A,36.79007296,127.1198207
1,20,쌍용역해누리아이파크,쌍  용  역,36.79305796,127.1234207
1,21,쌍용고가교,쌍용고가교,36.79409963,127.1263374
1,22,쌍용동 이마트,이마트쌍용,36.79631298,127.1290624
1,23,충무병원, 충무병원,36.79822667,127.1336735
1,24,다가동신성아파트YWCA,다가신성 A,36.79855297,127.1367774
1,25,일봉초등학교, 일봉초교 ,36.79848462,127.1403841
1,26,남부오거리,남부오거리,36.7982139,127.1517372
1,27,우성VIP 아파트,우성 VIP A,36.79842431,127.1562394
1,28,천안여중입구,천안여중,36.7999936,127.1593035
1,29,원성극동아파트,원성극동 A,36.80257013,127.1590813
1,30,교보사거리,교보사거리,36.80472992,127.1589439
1,31,교보생명,교보생명,36.80735799,127.1587324
1,32,중앙고등학교,중앙고교,36.81141632,127.1584774
1,33,신부경남아파트,신부경남A,36.81559628,127.1583541
1,34,고속터미널,고속터미널,36.81895798,127.1545407
1,35,가구웨딩특화거리, 가구거리,36.81864973,127.1390334
1,36,백석사거리,백석사거리,36.81903497,127.1328358
1,37,백석종합상가, 종합상가 ,36.82208647,127.1245917
1,38,백석초등학교, 백석초교 ,36.8205491,127.1200824
1,39,주공그린빌3차아파트,주공그린빌,36.819102,127.1196895
1,40,백석11단지,백석11단지,36.81876387,127.1179086
1,41,천안시청, 천안시청 ,36.81625965,127.1145991
1,42,천안시청시의회,시청시의회,36.81569869,127.1123449
1,43,종합운동장,종합운동장,36.81851795,127.1107407
1,44,벽산블루밍아파트,벽산블루밍,36.82620132,127.1133074
1,45,한국더첼,한국더첼,36.8307286,127.1139845
1,46,화이트스톤,화이트스톤,36.83114632,127.1088757
1,47,한들문화센터입구, 한들센터,36.8305881,127.1063327
1,48,영진기계, 영진기계,36.82896224,127.1070762
1,49,백석농공단지, 백석농공,36.8245896,127.1098373
3,1,고속터미널,고속터미널,36.81895798,127.1545407
3,2,봉정사거리,봉정사거리,36.8192104,127.1430792
3,3,성정대우목화,대우목화 A,36.82170799,127.1436891
3,4,천안세관,천안세관,36.8232863,127.1441131
3,5,서부19길입구,서부19길,36.8242063,127.1443224
3,6,신라스테이(인쇄창),인  쇄  창,36.82553464,127.1433407
3,7,성정공원,성정공원,36.82834755,127.1412992
3,8,두정아크로텔,아크로텔,36.8317791,127.141721
3,9,두정대림아파트,두정대림 A,36.8336754,127.1407063
3,10,두정도서관,두정도서관,36.83388966,127.1354357
3,11,두정고등학교, 두정고교,36.8344363,127.1336441
3,12,두정한성아파트,두정한성 A,36.83641912,127.1337244
3,13,성성레이크타운2차푸르지오아파트,성성레이크타운2차푸르지오아파트,36.83930627,127.1333941
3,14,성성레이크타운3차푸르지오A,성성레이크타운3차푸르,36.8394081,127.1270404
3,15,이마트 서북점,이  마  트,36.8391046,127.1220241
3,16,두정대림2차아파트,대 림 2차A,36.83678452,127.1283121
3,17,계룡리슈빌,계룡리슈빌,36.83257179,127.1233255
3,18,백석푸르지오아파트,푸르지오A,36.8307291,127.1214497
3,19,백석이수아파트입구,백석이수 A,36.8301348,127.1163021
3,20,브라운스톤아파트,브라운스톤,36.83003128,127.1142824
3,21,벽산블루밍아파트,벽산블루밍,36.82471461,127.1123474
3,22,종합운동장,종합운동장,36.82260404,127.1133192
3,23,백석11단지,백석11단지,36.82000963,127.1173524
3,24,천안시청, 천안시청 ,36.81625965,127.1145991
3,25,천안시청시의회,시청시의회,36.81569869,127.1123449
3,26,시청앞사거리,시청사거리,36.816008,127.1085814
3,27,불당신도시,불당신도시,36.8168944,127.1040113
3,28,호반센트로포레,호반센트로,36.8173127,127.1021233
3,29,호반센트로포레,호반센트로,36.8184214,127.1010165
3,30,불당이안아파트,불당이안A,36.820672,127.1017224
3,31,불당리더힐스,리더힐스,36.82301868,127.1026218
3,32,지웰푸르지오정문,푸르지오,36.8222736,127.105975
3,33,지웰푸르지오후문,푸르지오,36.8212872,127.107533
3,34,LH천년나무7단지,천년나무7,36.8171409,127.1063153
3,35,불당지웰더샵,지웰더샵,36.8137706,127.1053179
3,36,호반써밋플레이스,호반써밋,36.8110122,127.104526
3,37,천안불당고,천안불당고,36.8090584,127.1038858
3,38,호반더퍼스트,더퍼스트,36.8080367,127.1043283
3,39,불당아이파크후문,아이파크,36.8073102,127.1078712
3,40,불당대동아파트108동앞,불당대동 A,36.80647705,127.1120144
3,41,불당대원아파트,불당대원 A,36.80478071,127.1167191
3,42,뜨란채아파트 후문,뜨란채후문,36.80666899,127.1187852
3,43,뜨란채아파트,뜨 란 채 A,36.80501442,127.1206981
3,44,쌍용중학교,쌍용중학교,36.8038458,127.1211998
3,45,라이프아파트,라 이 프 A,36.80222234,127.1222077
3,46,주공7단지,주공 7단지,36.80182353,127.1247312
3,47,천안컨벤션센터,컨벤션센터,36.80440961,127.1277541
3,48,일성아파트,일   성  A,36.8076207,127.1299445
3,49,천안고등학교, 천안고교,36.80708686,127.1355617
3,50,천고사거리,천고사거리,36.80729344,127.1401513
3,51,공작아파트 입구,공작A 입구,36.8095127,127.1407269
3,52,천안역 서부광장,천안역서부,36.8095435,127.1450086
3,1,천안역 서부광장,천안역서부,36.8095435,127.1450086
3,2,공작아파트 입구,공작A 입구,36.80882577,127.1403088
3,3,천고사거리,천고사거리,36.8070723,127.1392308
3,4,천안고등학교, 천안고교,36.80727629,127.1353874
3,5,일성아파트,일   성  A,36.80777398,127.1302187
3,6,시영1차아파트, 시영1차A ,36.8073613,127.1282357
3,7,천안컨벤션센터,컨벤션센터,36.8046713,127.1276324
3,8,주공7단지,주공 7단지,36.80196688,127.1246175
3,9,라이프아파트,라 이 프 A,36.80242966,127.1218241
3,10,주공9단지,주공 9단지,36.80415237,127.1212552
3,11,주공9단지,주공 9단지,36.80497463,127.1208441
3,12,파크밸리동일하이빌,파크밸리,36.8068854,127.1186344
3,13,불당호반아파트,불당호반 A,36.80550394,127.1161022
3,14,불당동일하이빌3단지,불당동일 A,36.80681537,127.1115229
3,15,불당아이파크후문,아이파크,36.8074062,127.1083023
3,16,호반더퍼스트,더퍼스트,36.8081375,127.1045271
3,17,천안불당고,천안불당고,36.810013,127.104371
3,18,불당지웰시티5블럭,지웰시티5,36.812143,127.105014
3,19,불당지웰시티4블럭,지웰시티4,36.815244,127.105975
3,20,LH천년나무7단지,천년나무7,36.816962,127.106479
3,21,파크푸르지오2단지,푸르지오2,36.8197451,127.1073671
3,22,불당금호어울림,금호어울림,36.82234,127.1069782
3,23,LH행복주택,LH행복,36.822947,127.103785
3,24,불당리더힐스,리더힐스,36.82201384,127.1015811
3,25,불당이안아파트,불당이안,36.8198805,127.1011839
3,26,호반센트로포레,호반센트로,36.8182129,127.1006924
3,27,린스트라우스,린스트라우,36.8170538,127.1015472
3,28,불당신도시,불당신도시,36.8166013,127.103968
3,29,시청앞사거리,시청사거리,36.815664,127.1085258
3,30,천안시청시의회,시청시의회,36.81592336,127.1126769
3,31,천안시청, 천안시청 ,36.81607966,127.1145045
3,32,백석11단지,백석11단지,36.82016488,127.117591
3,33,벽산블루밍아파트,벽산블루밍,36.82559499,127.1160772
3,34,백석이수아파트,백석이수 A,36.8278781,127.1168346
3,35,백석푸르지오아파트,푸르지오A,36.8306031,127.1214952
3,36,백석더샵아파트,백석더샵,36.83092964,127.1236174
3,37,백석아이파크, 아이파크 ,36.83300961,127.1236174
3,38,"리슈빌,아이파크", 리슈빌 A ,36.83418129,127.1231758
3,39,백석중흥아파트,백석중흥 A,36.83443465,127.1218207
3,40,이마트 서북점,이  마  트,36.8390743,127.1243952
3,41,두정대림2차아파트,대 림 2차A,36.83901966,127.1292641
3,42,천안시장애인종합복지관,종합복지관,36.83902158,127.1325808
3,43,두정우성아파트,두정우성 A,36.83636116,127.1334788
3,44,두정도서관,두정도서관,36.8337435,127.1355327
3,45,펜타폴리스 2차,펜타폴리스,36.8334685,127.1405688
3,46,두정아크로텔,아크로텔,36.8317017,127.1414691
3,47,성정공원,성정공원,36.82836044,127.1411437
3,48,천안고용센터, 고용센터,36.82538294,127.1420891
3,49,서부19길입구,서부19길,36.8244937,127.1441809
3,50,천안세관,천안세관,36.8233082,127.1439
3,51,대우목화아파트,대우목화A,36.82148303,127.1434625
3,52,봉정사거리,봉정사거리,36.8198188,127.1430595
3,53,우방아이유셀아파트,아이유셀,36.818555,127.150392
3,54,종합터미널,종합터미널,36.81880476,127.1562637
10,1,천안시청, 천안시청 ,36.81625965,127.1145991
10,2,천안시청시의회,시청시의회,36.81569869,127.1123449
10,3,불당상업지구입구,불당상업지구입구,36.81365,127.10887
10,4,서울대정병원,대정병원,36.81176,127.10828
10,5,불당현대아이파크,불당현대아이파크,36.80842,127.10726
10,6,마디손병원,마디손병원,36.8068961,127.1066872
10,7,와이시티,와이시티,36.79789,127.10601
10,8,패션2광장,패션2광장,36.79334,127.10718
10,9,충남북부상공회의소,상공회의소,36.79809,127.10926
10,10,천안교육지원청,천안교육청,36.8004692,127.1115156
10,11,한화꿈에그린아파트,꿈에그린A,36.80162298,127.1137791
10,12,월봉청솔아파트,월봉청솔 A,36.80130127,127.1162874
10,13,용암마을, 용암마을,36.80091465,127.1194491
10,14,쌍용한라동백아파트,한라동백A,36.80018299,127.1240358
10,15,쌍용동사거리,쌍용사거리,36.7993939,127.1276448
10,16,충무병원, 충무병원,36.79822667,127.1336735
10,17,다가동신성아파트YWCA,다가신성 A,36.79855297,127.1367774
10,18,일봉초등학교, 일봉초교 ,36.79848462,127.1403841
10,19,남부오거리,남부오거리,36.7982139,127.1517372
10,20,농협원성점,농협원성점,36.79967502,127.1535368
10,21,청과시장,청과시장,36.80328294,127.1528607
10,22,버들육거리,버들육거리,36.8054539,127.1524533
10,23,동남구보건소,동남보건소,36.8083113,127.1505244
10,24,천안역,천  안  역,36.80911797,127.1488424
10,25,삼도상가, 삼도상가,36.8116185,127.148923
10,26,복자여자중고등학교,복자여중고,36.815312,127.1502101
10,27,방죽안오거리,방 죽 안 5,36.8175776,127.1514936
10,28,종합터미널,종합터미널,36.8187797,127.155972
10,29,대림한숲아파트,대림한숲 A,36.8193751,127.1595809
10,30,대림한내아파트,대림한내 A,36.82490299,127.1572557
10,31,역말오거리,역말오거리,36.82615796,127.1530874
10,32,이안아파트 코아루아파트,이안아파트,36.82901129,127.1525124
10,33,두정역푸르지오,푸르지오 A,36.83230796,127.1508891
10,34,두정역,두  정  역,36.83304298,127.1473341
10,35,두정대우1차아파트,두정대우 A,36.83345631,127.1443291
10,36,두정대림아파트,두정대림 A,36.8336754,127.1407063
10,37,두정도서관,두정도서관,36.83388966,127.1354357
10,38,두정고등학교, 두정고교 ,36.83394293,127.1325424
10,39,두정대우5차아파트,대우 5차 A,36.83410081,127.1290377
10,40,두정세광아파트,두정세광 A,36.82930045,127.127192
10,41,두정부경아파트,두정부경 A,36.82692875,127.1271321
10,42,한방병원, 한방병원,36.82446964,127.1260441
10,43,백석그린빌아파트, 그린빌 A,36.82342963,127.1210407
10,44,백석11단지,백석11단지,36.82000963,127.1173524
10,45,천안시청,천안시청,36.8161515,127.1161017
10,1,천안시청, 천안시청 ,36.81607966,127.1145045
10,2,백석11단지,백석11단지,36.82016488,127.117591
10,3,백석그린빌아파트, 그린빌 A,36.82320628,127.1211974
10,4,두정부경아파트,두정부경 A,36.82681797,127.1273941
10,5,두정세광아파트,두정세광 A,36.82923299,127.1274424
10,6,두정대우5차아파트,대우 5차 A,36.83384512,127.1291587
10,7,두정도서관,두정도서관,36.8337435,127.1355327
10,8,펜타폴리스 2차,펜타폴리스,36.8334685,127.1405688
10,9,두정대우1차아파트,두정대우 A,36.83324168,127.1442197
10,10,두정역,두  정  역,36.83266484,127.1479053
10,11,두정역입구,두정역입구,36.83139281,127.1518104
10,12,이안아파트 코아루아파트,이안아파트,36.82884583,127.1522152
10,13,역말오거리,역말오거리,36.82691798,127.1527124
10,14,대림한내아파트,대림한내 A,36.82465294,127.1571357
10,15,대림한숲아파트,대림한숲 A,36.81993963,127.1597741
10,16,종합터미널,종합터미널,36.8190148,127.1565574
10,17,방죽안오거리,방 죽 안 5,36.817435,127.1511525
10,18,복자여자중고등학교,복자여중고,36.815121,127.1499161
10,19,삼도상가, 삼도상가,36.8120581,127.1488145
10,20,천안역,천  안  역,36.80882941,127.1490063
10,21,동남구보건소,동남구보건,36.80731404,127.1515393
10,22,버들육거리,버들육거리,36.8055523,127.1522197
10,23,청과시장, 청과시장,36.80334529,127.1526817
10,24,농협원성점,농협원성점,36.79952316,127.1533738
10,25,남부오거리,남부오거리,36.7985139,127.1516921
10,26,일봉초등학교, 일봉초교,36.79878796,127.1399841
10,27,다가동신성아파트,다가신성 A,36.79883462,127.1362324
10,28,충무병원, 충무병원,36.7982696,127.1324991
10,29,쌍용동사거리,쌍용사거리,36.7998745,127.1270988
10,30,쌍용초등학교,쌍용초교,36.80061462,127.1229641
10,31,용암마을, 용암마을,36.80105907,127.1200158
10,32,불당 한성아파트,불당한성 A,36.80177419,127.114517
10,33,천안교육지원청,천안교육청,36.80054965,127.1111791
10,34,충남북부상공회의소,상공회의소,36.7978613,127.1086324
10,35,패션2광장,패션2광장,36.79388,127.1074
10,36,와이시티,와이시티,36.79819,127.10632
10,37,불당현대아이파크,불당현대아이파크,36.80697,127.10722
10,38,불당상업지구입구,불당지구,36.81182,127.10861
10,39,천안시청시의회,시청시의회,36.81592336,127.1126769
10,40,천안시청,천안시청,36.8163709,127.1128435
11,1,두정우성아파트,두정우성 A,36.83636116,127.1334788
11,2,천안고용노동지청,고용노동청,36.8332067,127.1333439
11,3,늘푸른극동아파트,늘푸른극동,36.82980669,127.1330814
11,4,6단지후문,6단지 후문,36.82598924,127.1357766
11,5,롯데마트, 성정롯데,36.82562348,127.1393042
11,6,광제산부인과,광제산부인,36.82431443,127.140519
11,7,천안서초등학교,천안서초교,36.8216561,127.1399098
11,8,"성정2동행정복지센터,건강생활지원센터",성정2동,36.8196834,127.139405
11,9,가구웨딩특화거리, 가구거리,36.81848565,127.1396809
11,10,성정1동행정복지센터,성 정 1 동,36.81804075,127.1426022
11,11,성정초등학교, 성정초교,36.81538944,127.1419424
11,12,성정사거리,성정사거리,36.8126215,127.1412442
11,13,천안역 서부광장,천안역서부,36.8095435,127.1450086
11,14,공작아파트 입구,공작A 입구,36.80882577,127.1403088
11,15,봉명동행정복지센터,봉명동주민,36.80626519,127.1397118
11,16,순천향병원,순천향병원,36.8033077,127.1389912
11,17,농협 봉명동지점,농협봉명동,36.80251918,127.141375
11,18,일봉동행정복지센터,일봉동주민,36.80103683,127.1426352
11,19,선영새마을금고,새마을금고,36.79946803,127.1426927
11,20,남산축협,남산축협,36.7992067,127.1521362
11,21,중앙시장, 중앙시장,36.8010882,127.1506877
11,22,오룡우체국,오룡우체국,36.80447711,127.1501978
11,23,동남구청, 동남구청,36.80710758,127.1499407
11,24,천안역,천  안  역,36.80911797,127.1488424
11,25,삼도상가, 삼도상가,36.8116185,127.148923
11,26,복자여자중고등학교,복자여중고,36.815312,127.1502101
11,27,방죽안오거리,방 죽 안 5,36.8175776,127.1514936
11,28,종합터미널,종합터미널,36.8187797,127.155972
11,29,대림한숲아파트,대림한숲 A,36.8193751,127.1595809
11,30,옹골부락, 옹골부락 ,36.8293063,127.1655424
11,31,단국대 삼거리,단대삼거리,36.8305713,127.1640326
11,32,단국대학교,단국대학교,36.83519294,127.1689097
11,33,단국대입구,단국대입구,36.832982,127.166025
11,34,단국대 삼거리,단대삼거리,36.83082139,127.1622381
11,35,북일고북일여고,북일고여고,36.8279168,127.1578173
11,36,단대로,단  대  로,36.82645288,127.1554165
11,37,역말오거리,역말오거리,36.82615796,127.1530874
11,38,이안아파트 코아루아파트,이안아파트,36.82901129,127.1525124
11,39,두정역푸르지오,푸르지오 A,36.83230796,127.1508891
11,40,두정역,두  정  역,36.83304298,127.1473341
11,41,한성3차아파트,한성 3차 A,36.83488796,127.1457141
11,42,두정우남아파트,두정우남 A,36.83818848,127.1457463
11,1,두정우남아파트,두정우남 A,36.83809797,127.1455407
11,2,주공8단지아파트,주공 8단지,36.83511835,127.1454581
11,3,두정역,두  정  역,36.83266484,127.1479053
11,4,두정역입구,두정역입구,36.83139281,127.1518104
11,5,이안아파트 코아루아파트,이안아파트,36.82884583,127.1522152
11,6,힐스테이트,힐스테이트,36.8263588,127.1556114
11,7,북일고북일여고,북일고여고,36.8285241,127.158964
11,8,단국대 삼거리,단대삼거리,36.8307433,127.1623408
11,9,단국대학교,단국대학교,36.83519294,127.1689097
11,10,단국대입구,단국대입구,36.832982,127.166025
11,11,단국대 삼거리,단대삼거리,36.830499,127.1639488
11,12,옹골부락,옹골부락,36.82866701,127.1660049
11,13,도솔광장,도솔광장,36.8224033,127.162808
11,14,대림한숲아파트,대림한숲 A,36.81993963,127.1597741
11,15,종합터미널,종합터미널,36.8190148,127.1565574
11,16,방죽안오거리,방 죽 안 5,36.817435,127.1511525
11,17,복자여자중고등학교,복자여중고,36.815121,127.1499161
11,18,삼도상가, 삼도상가,36.8120581,127.1488145
11,19,천안역 동부광장,천안역동부,36.8083388,127.147642
11,20,온양나드리,온양나드리,36.8033957,127.1459932
11,21,남산중앙시장,중앙시장,36.8005047,127.1487406
11,22,남산축협, 남산축협,36.79921013,127.1515712
11,23,남부오거리,남부오거리,36.7985139,127.1516921
11,24,선영새마을금고,새마을금고,36.79934011,127.1429046
11,25,일봉동주민센터,일봉동주민,36.8010387,127.1427846
11,26,농협 봉명동지점,농협봉명동,36.80266795,127.1411457
11,27,순천향병원,순천향병원,36.80334963,127.1392157
11,28,천고사거리,천고사거리,36.80729344,127.1401513
11,29,공작아파트 입구,공작A 입구,36.8095127,127.1407269
11,30,천안역 서부광장,천안역서부,36.8096067,127.1450476
11,31,성정사거리,성정사거리,36.8129921,127.1415788
11,32,성정초등학교, 성정초교,36.81542798,127.1421407
11,33,성정1동행정복지센터,성 정 1 동,36.81729464,127.1425958
11,34,"성정2동행정복지센터,건강생활지원센터",성정2동,36.81945838,127.1394412
11,35,천안서초등학교,천안서초교,36.82112413,127.1398709
11,36,광제산부인과,광제산부인,36.82439687,127.1407059
11,37,성정동롯데마트,성정롯데,36.8256817,127.1402805
11,38,두정 하이마트, 하이마트,36.82648794,127.1344074
11,39,늘푸른극동아파트,늘푸른극동,36.82833528,127.1332688
11,40,천안우체국,천안우체국,36.83084794,127.1333791
11,41,두정고등학교, 두정고교,36.8344363,127.1336441
11,42,두정한성아파트,두정한성 A,36.83641912,127.1337244
12,1,방아다리공원,방아다리,36.79301183,127.1170096
12,2,쌍용역(종합터미널방면),쌍용역,36.79415,127.121816
12,3,나사렛대학교,나사렛대,36.79542962,127.1178157
12,4,쌍용동맘마마트,맘마마트,36.79883455,127.118248
12,5,용암마을, 용암마을,36.80091465,127.1194491
12,6,쌍용한라동백아파트,한라동백A,36.80018299,127.1240358
12,7,쌍용동사거리,쌍용사거리,36.7993939,127.1276448
12,8,쌍용패션거리, 패션거리,36.80244569,127.1319201
12,9,천안여상입구, 여상입구,36.80492959,127.1323538
12,10,계광중학교,계광중학교,36.80808965,127.1329274
12,11,대우5차아파트,대우 5차 A,36.8110063,127.1336858
12,12,성정시장(주공5단지),성정시장,36.81364577,127.1391309
12,13,성정초등학교, 성정초교,36.81542798,127.1421407
12,14,성정1동행정복지센터,성 정 1 동,36.81729464,127.1425958
12,15,우방아이유셀아파트,아이유셀,36.818555,127.150392
12,16,종합터미널,종합터미널,36.8187797,127.155972
12,17,신부경남아파트,신부경남 A,36.81552076,127.1581206
12,18,천안중학교,천안중학교,36.81130964,127.1582674
12,19,교보생명, 교보생명,36.80798399,127.1584761
12,20,교보사거리,교보사거리,36.80552772,127.1586705
12,21,원성극동아파트,원성극동 A,36.80285964,127.1589074
12,22,천안여중입구,천안여중앞,36.80049222,127.1590016
12,23,삼룡교,삼  룡  교,36.7978992,127.1591872
12,24,구성초등학교, 구성초교,36.79359597,127.1603211
12,25,구성신성아파트,구성신성 A,36.79132701,127.1624531
12,26,천안박물관,천안박물관,36.7863024,127.1648077
12,27,원삼거리, 원삼거리,36.7836693,127.1650659
12,28,천안여자고등학교, 천안여고,36.77950419,127.1650802
12,29,선문대(천안),선문대학교,36.7730421,127.1646065
12,30,도리티고개,도리티고개,36.7658773,127.1669045
12,31,LS일렉트릭,L S 일 렉,36.76355961,127.1696757
12,32,부영아파트입구,부영A입구,36.7615774,127.1724646
12,33,부영아파트,부영아파트,36.7604214,127.1782955
12,1,부영아파트,부영아파트,36.76055464,127.1781557
12,2,부영아파트입구,부영A입구,36.76162963,127.1722707
12,3,LS일렉트릭,L S 일 렉,36.76387299,127.1695358
12,4,도리티고개,도리티고개,36.76701127,127.1664474
12,5,선문대(천안),선문대학교,36.77294961,127.1649224
12,6,천안여자고등학교, 천안여고,36.78047633,127.1654907
12,7,원삼거리,원삼거리,36.7828663,127.1655307
12,8,천안박물관,천안박물관,36.7869163,127.1650874
12,9,구성신성아파트,구성신성A,36.7916663,127.1625191
12,10,구성초등학교, 구성초교,36.79378962,127.1603407
12,11,삼룡교,삼  룡  교,36.7978865,127.1594619
12,12,천안여중입구,천안여중,36.7999936,127.1593035
12,13,원성극동아파트,원성극동 A,36.80257013,127.1590813
12,14,교보사거리,교보사거리,36.80472992,127.1589439
12,15,교보생명,교보생명,36.80735799,127.1587324
12,16,중앙고등학교,중앙고교,36.81141632,127.1584774
12,17,신부경남아파트,신부경남A,36.81559628,127.1583541
12,18,고속터미널,고속터미널,36.81895798,127.1545407
12,19,성정1동행정복지센터,성 정 1 동,36.81804075,127.1426022
12,20,성정초등학교, 성정초교,36.81538944,127.1419424
12,21,주공5단지아파트,주공5단지,36.81386294,127.1382024
12,22,봉명 청솔아파트,봉명청솔 A,36.811046,127.1333588
12,23,계광중학교,계광중학교,36.80775156,127.1326363
12,24,천안여상입구, 여상입구,36.80469794,127.1321408
12,25,열린치과, 열린치과,36.80322966,127.1290474
12,26,주공7단지,주공 7단지,36.80086461,127.1266907
12,27,쌍용초등학교,쌍용초교,36.80061462,127.1229641
12,28,용암마을,용암마을,36.8009716,127.1208239
12,29,쌍용동맘마마트,맘마마트,36.798903,127.1181079
12,30,나사렛대학교,나사렛대,36.79546912,127.1176185
12,31,쌍용역(방아다리공원방면),쌍용역,36.793798,127.120947
12,32,방아다리공원,방아다리,36.79311153,127.1168696
14,1,방아다리공원,방아다리,36.79301183,127.1170096
14,2,나사렛대학교,나사렛대,36.79542962,127.1178157
14,3,쌍용동맘마마트,맘마마트,36.79883455,127.118248
14,4,쌍용3동행정복지센터,쌍 용 3 동,36.8031025,127.1189809
14,5,용암초등학교,용암초,36.80452072,127.1186098
14,6,불당호반아파트,불당호반 A,36.80550394,127.1161022
14,7,불당동일하이빌3단지,불당동일 A,36.80681537,127.1115229
14,8,불당동일하이빌2단지,불당동일 A,36.80850635,127.1109052
14,9,트윈팰리스,트윈팰리스,36.811045,127.1117324
14,10,천안시청 서북구보건소, 천안시청,36.81392798,127.1158357
14,11,백석호반1차아파트,백석호반 A,36.81835357,127.1189338
14,12,백석호반2차아파트,백석호반 A,36.81925199,127.1199854
14,13,백석그린빌아파트, 그린빌 A,36.82320628,127.1211974
14,14,두정부경아파트,두정부경 A,36.82681797,127.1273941
14,15,두정세광아파트,두정세광 A,36.82923299,127.1274424
14,16,백석더샵아파트,백석더샵,36.83092964,127.1236174
14,17,백석아이파크, 아이파크 ,36.83300961,127.1236174
14,18,두정대우5차아파트,대우 5차 A,36.83384512,127.1291587
14,19,두정도서관,두정도서관,36.8337435,127.1355327
14,20,두정중학교,두정중학교,36.83547129,127.1383558
